Credit Transaction ID,Type,Payment Status,Transaction ID,Credit Amount,Label Amount,Currency,Service,Carrier,Created Date
C-806114555,purchase,completed,T-806114555,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:39
C-806114559,purchase,completed,T-806114559,0.03,6.369999885559082,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:39
C-806114563,purchase,completed,T-806114563,0.03,6.170000076293945,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:39
C-806114565,purchase,completed,T-806114565,0.03,6.170000076293945,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:39
C-806114561,purchase,completed,T-806114561,0.05,10.51000022888184,USD,USPS_PTP_GAC,USPS,November 22 2025 19:17:39
C-806114567,purchase,completed,T-806114567,0.09,8.760000228881836,USD,UPS_PTP_GROUNDSAVER,UPS,November 22 2025 19:17:39
C-806114571,purchase,completed,T-806114571,0.07,6.519999980926514,USD,UPS_PTP_GND,UPS,November 22 2025 19:17:40
C-806114575,purchase,completed,T-806114575,0.06,11.42000007629395,USD,USPS_PTP_GAC,USPS,November 22 2025 19:17:40
C-806114576,purchase,completed,T-806114576,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:40
C-806114572,purchase,completed,T-806114572,0.03,6.840000152587891,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:40
C-806114580,purchase,completed,T-806114580,0.05,9.739999771118164,USD,USPS_PTP_GAC,USPS,November 22 2025 19:17:40
C-806114587,purchase,completed,T-806114587,0.03,6.590000152587891,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:40
C-806114583,purchase,completed,T-806114583,0.03,5.710000038146973,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:40
C-806114578,purchase,completed,T-806114578,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:41
C-806114592,purchase,completed,T-806114592,0.04,7.230000019073486,USD,USPS_PTP_GAC,USPS,November 22 2025 19:17:41
C-806114581,purchase,completed,T-806114581,0.05,9.739999771118164,USD,USPS_PTP_GAC,USPS,November 22 2025 19:17:41
C-806114593,purchase,completed,T-806114593,0.03,5.260000228881836,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:41
C-806114595,purchase,completed,T-806114595,0.03,6.599999904632568,USD,USPS_PTP_GAL,USPS,November 22 2025 19:17:41
C-806114596,purchase,completed,T-806114596,0.05,9.739999771118164,USD,USPS_PTP_GAC,USPS,November 22 2025 19:17:41
C-806114526,purchase,completed,T-806114526,0.04,7.170000076293945,USD,USPS_PTP_GAL,USPS,November 22 2025 19:18:37
C-806114532,purchase,completed,T-806114532,0.04,7.409999847412109,USD,USPS_PTP_GAL,USPS,November 22 2025 19:18:37
C-806114521,purchase,completed,T-806114521,0.03,6.599999904632568,USD,USPS_PTP_GAL,USPS,November 22 2025 19:18:37
C-806114524,purchase,completed,T-806114524,0.02,4.909999847412109,USD,USPS_PTP_GAL,USPS,November 22 2025 19:18:37
C-806114531,purchase,completed,T-806114531,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:18:37
C-806114535,purchase,completed,T-806114535,0.11,11.40999984741211,USD,UPS_PTP_GND,UPS,November 22 2025 19:18:37
C-806114556,purchase,completed,T-806114556,0.03,6.599999904632568,USD,USPS_PTP_GAL,USPS,November 22 2025 19:18:39
C-806114557,purchase,completed,T-806114557,0.04,7.699999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:18:39
C-806114591,purchase,completed,T-806114591,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:18:41
C-806114562,purchase,completed,T-806114562,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 22 2025 19:19:39
C-807503080,purchase,completed,T-807503080,0.05,10.02000045776367,USD,USPS_PTP_GAC,USPS,November 23 2025 16:33:40
C-807503112,purchase,completed,T-807503112,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:33:40
C-807503115,purchase,completed,T-807503115,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:33:41
C-807503124,purchase,completed,T-807503124,0.06,6.039999961853027,USD,UPS_PTP_GND,UPS,November 23 2025 16:33:41
C-807503438,purchase,completed,T-807503438,0.03,6.46999979019165,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:00
C-807503439,purchase,completed,T-807503439,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:00
C-807503443,purchase,completed,T-807503443,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 23 2025 16:34:01
C-807503442,purchase,completed,T-807503442,0.05,10.02000045776367,USD,USPS_PTP_GAC,USPS,November 23 2025 16:34:01
C-807503440,purchase,completed,T-807503440,0.03,5.639999866485596,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:01
C-807503441,purchase,completed,T-807503441,0.02,4.909999847412109,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:01
C-807503444,purchase,completed,T-807503444,0.03,6.590000152587891,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:01
C-807503448,purchase,completed,T-807503448,0.07,6.679999828338623,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:01
C-807503446,purchase,completed,T-807503446,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:01
C-807503451,purchase,completed,T-807503451,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:01
C-807503452,purchase,completed,T-807503452,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:01
C-807503455,purchase,completed,T-807503455,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:02
C-807503454,purchase,completed,T-807503454,0.06,5.849999904632568,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:02
C-807503450,purchase,completed,T-807503450,0.06,5.539999961853027,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:02
C-807503449,purchase,completed,T-807503449,0.06,6.460000038146973,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:02
C-807503453,purchase,completed,T-807503453,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:02
C-807503460,purchase,completed,T-807503460,0.04,7.699999809265137,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:03
C-807503461,purchase,completed,T-807503461,0.03,6.829999923706055,USD,USPS_PTP_GAC,USPS,November 23 2025 16:34:03
C-807503462,purchase,completed,T-807503462,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 23 2025 16:34:03
C-807503463,purchase,completed,T-807503463,0.02,4.989999771118164,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:03
C-807503464,purchase,completed,T-807503464,0.07,6.820000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:03
C-807503467,purchase,completed,T-807503467,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:03
C-807503468,purchase,completed,T-807503468,0.11,10.52000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:04
C-807503474,purchase,completed,T-807503474,0.06,5.539999961853027,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:04
C-807503470,purchase,completed,T-807503470,0.07,6.820000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:04
C-807503472,purchase,completed,T-807503472,0.09,8.699999809265137,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:04
C-807503507,purchase,completed,T-807503507,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:04
C-807503534,purchase,completed,T-807503534,0.06,6.440000057220459,USD,UPS_PTP_GND,UPS,November 23 2025 16:34:04
C-807503532,purchase,completed,T-807503532,0.07,6.96999979019165,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:04
C-807503538,purchase,completed,T-807503538,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:05
C-807503541,purchase,completed,T-807503541,0.06,6.460000038146973,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:05
C-807503540,purchase,completed,T-807503540,0.03,5.639999866485596,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:05
C-807503544,purchase,completed,T-807503544,0.07,6.579999923706055,USD,UPS_PTP_GND,UPS,November 23 2025 16:34:05
C-807503546,purchase,completed,T-807503546,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 23 2025 16:34:05
C-807503547,purchase,completed,T-807503547,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:06
C-807503548,purchase,completed,T-807503548,0.04,8.550000190734863,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 23 2025 16:34:06
C-807503551,purchase,completed,T-807503551,0.04,7.230000019073486,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:06
C-807503570,purchase,completed,T-807503570,0.07,7.130000114440918,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:06
C-807503582,purchase,completed,T-807503582,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:06
C-807503618,purchase,completed,T-807503618,0.05,10.02000045776367,USD,USPS_PTP_GAC,USPS,November 23 2025 16:34:06
credit_504ca536-083d-4a1f-91ed-85a8377647c0,redemption,completed,credit_504ca536-083d-4a1f-91ed-85a8377647c0,14.59,,USD,,,November 23 2025 16:34:06
C-807503620,purchase,completed,T-807503620,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:07
C-807503632,purchase,completed,T-807503632,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:07
C-807503637,purchase,completed,T-807503637,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:07
C-807503643,purchase,completed,T-807503643,0.06,6.139999866485596,USD,UPS_PTP_GND,UPS,November 23 2025 16:34:07
C-807503647,purchase,completed,T-807503647,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 23 2025 16:34:07
C-807503649,purchase,completed,T-807503649,0.04,7.699999809265137,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:07
C-807503653,purchase,completed,T-807503653,0.06,6.440000057220459,USD,UPS_PTP_GND,UPS,November 23 2025 16:34:08
C-807503656,purchase,completed,T-807503656,0.05,10.02000045776367,USD,USPS_PTP_GAC,USPS,November 23 2025 16:34:08
C-807503657,purchase,completed,T-807503657,0.06,6.039999961853027,USD,UPS_PTP_GND,UPS,November 23 2025 16:34:08
C-807503660,purchase,completed,T-807503660,0.07,7.179999828338623,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:08
C-807503659,purchase,completed,T-807503659,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:08
C-807503663,purchase,completed,T-807503663,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:08
C-807503662,purchase,completed,T-807503662,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:08
C-807503664,purchase,completed,T-807503664,0.03,6.380000114440918,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:09
C-807503665,purchase,completed,T-807503665,0.06,6.099999904632568,USD,UPS_PTP_GND,UPS,November 23 2025 16:34:09
C-807503670,purchase,completed,T-807503670,0.07,7.130000114440918,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:09
C-807503672,purchase,completed,T-807503672,0.04,8.300000190734863,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 23 2025 16:34:09
C-807503673,purchase,completed,T-807503673,0.04,7.489999771118164,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 23 2025 16:34:10
C-807503666,purchase,completed,T-807503666,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:10
C-807503667,purchase,completed,T-807503667,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:10
C-807503671,purchase,completed,T-807503671,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:10
C-807503674,purchase,completed,T-807503674,0.04,7.230000019073486,USD,USPS_PTP_GAC,USPS,November 23 2025 16:34:10
C-807503676,purchase,completed,T-807503676,0.04,8.550000190734863,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 23 2025 16:34:10
C-807503677,purchase,completed,T-807503677,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:10
C-807503680,purchase,completed,T-807503680,0.06,6.440000057220459,USD,UPS_PTP_GND,UPS,November 23 2025 16:34:11
C-807503681,purchase,completed,T-807503681,0.07,6.820000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:11
C-807503682,purchase,completed,T-807503682,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:11
C-807503683,purchase,completed,T-807503683,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:11
C-807503684,purchase,completed,T-807503684,0.04,7.230000019073486,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:11
C-807503686,purchase,completed,T-807503686,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:12
C-807503687,purchase,completed,T-807503687,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:12
C-807503688,purchase,completed,T-807503688,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:12
C-807503689,purchase,completed,T-807503689,0.06,6.440000057220459,USD,UPS_PTP_GND,UPS,November 23 2025 16:34:12
C-807503690,purchase,completed,T-807503690,0.03,5.239999771118164,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:12
C-807503692,purchase,completed,T-807503692,0.03,6.829999923706055,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:12
C-807503691,purchase,completed,T-807503691,0.08,8.430000305175781,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:12
C-807503710,purchase,completed,T-807503710,0.03,5.239999771118164,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:13
C-807503711,purchase,completed,T-807503711,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:13
C-807503712,purchase,completed,T-807503712,0.06,6.139999866485596,USD,UPS_PTP_GND,UPS,November 23 2025 16:34:13
C-807503732,purchase,completed,T-807503732,0.06,6.019999980926514,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:13
C-807503751,purchase,completed,T-807503751,0.07,6.96999979019165,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:13
C-807503740,purchase,completed,T-807503740,0.07,6.820000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:13
C-807503757,purchase,completed,T-807503757,0.03,5.090000152587891,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:14
C-807503756,purchase,completed,T-807503756,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:14
C-807503774,purchase,completed,T-807503774,0.07,7.179999828338623,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:14
C-807503780,purchase,completed,T-807503780,0.03,5.150000095367432,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:14
C-807503796,purchase,completed,T-807503796,0.07,6.820000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:15
C-807503798,purchase,completed,T-807503798,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:15
C-807503799,purchase,completed,T-807503799,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:15
C-807503805,purchase,completed,T-807503805,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:15
C-807503807,purchase,completed,T-807503807,0.04,7.409999847412109,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:15
C-807503808,purchase,completed,T-807503808,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:15
C-807503810,purchase,completed,T-807503810,0.04,7.699999809265137,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:15
C-807503811,purchase,completed,T-807503811,0.1,10.35999965667725,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:16
C-807503812,purchase,completed,T-807503812,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:16
C-807503813,purchase,completed,T-807503813,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:16
C-807503815,purchase,completed,T-807503815,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:16
C-807503816,purchase,completed,T-807503816,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 23 2025 16:34:17
C-807503817,purchase,completed,T-807503817,0.07,6.820000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:17
C-807503820,purchase,completed,T-807503820,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 23 2025 16:34:18
credit_6b347fba-4985-494c-abd2-dec8719adb6b,redemption,completed,credit_6b347fba-4985-494c-abd2-dec8719adb6b,3.57,,USD,,,November 24 2025 06:04:44
C-809599302,purchase,completed,T-809599302,0.03,6.25,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:39
C-809599306,purchase,completed,T-809599306,0.04,7.699999809265137,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:39
C-809599311,purchase,completed,T-809599311,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:39
C-809599305,purchase,completed,T-809599305,0.02,4.909999847412109,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:39
C-809599308,purchase,completed,T-809599308,0.03,6.46999979019165,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:40
C-809599320,purchase,completed,T-809599320,0.03,6.989999771118164,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:40
C-809599335,purchase,completed,T-809599335,0.04,7.369999885559082,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:37:40
C-809599319,purchase,completed,T-809599319,0.03,6.539999961853027,USD,USPS_PTP_GAH,USPS,November 24 2025 18:37:40
C-809599321,purchase,completed,T-809599321,0.03,6.730000019073486,USD,USPS_PTP_GAH,USPS,November 24 2025 18:37:40
C-809599349,purchase,completed,T-809599349,0.07,6.820000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:40
C-809599334,purchase,completed,T-809599334,0.03,5.090000152587891,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:40
C-809599364,purchase,completed,T-809599364,0.09,8.979999542236328,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:40
C-809599368,purchase,completed,T-809599368,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:41
C-809599350,purchase,completed,T-809599350,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:41
C-809599355,purchase,completed,T-809599355,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:41
C-809599363,purchase,completed,T-809599363,0.06,6.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:41
C-809599333,purchase,completed,T-809599333,0.03,6.389999866485596,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:41
C-809599361,purchase,completed,T-809599361,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:41
C-809599339,purchase,completed,T-809599339,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:41
C-809599367,purchase,completed,T-809599367,0.07,6.96999979019165,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:41
C-809599353,purchase,completed,T-809599353,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:41
C-809599370,purchase,completed,T-809599370,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:41
C-809599378,purchase,completed,T-809599378,0.07,7.179999828338623,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:41
C-809599338,purchase,completed,T-809599338,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:41
C-809599386,purchase,completed,T-809599386,0.1,9.729999542236328,USD,UPS_PTP_GND,UPS,November 24 2025 18:37:41
C-809599375,purchase,completed,T-809599375,0.06,12.14000034332275,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:37:42
C-809599374,purchase,completed,T-809599374,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:42
C-809599395,purchase,completed,T-809599395,0.04,7.449999809265137,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:42
C-809599390,purchase,completed,T-809599390,0.03,6.590000152587891,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:42
C-809599405,purchase,completed,T-809599405,0.04,7.510000228881836,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:37:42
C-809599409,purchase,completed,T-809599409,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:42
C-809599414,purchase,completed,T-809599414,0.12,11.5600004196167,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:42
C-809599411,purchase,completed,T-809599411,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:42
C-809599415,purchase,completed,T-809599415,0.03,6.599999904632568,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:43
C-809599428,purchase,completed,T-809599428,0.06,6.159999847412109,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:43
C-809599408,purchase,completed,T-809599408,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:43
C-809599417,purchase,completed,T-809599417,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:43
C-809599421,purchase,completed,T-809599421,0.04,7.070000171661377,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:43
C-809599420,purchase,completed,T-809599420,0.03,6.179999828338623,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:43
C-809599431,purchase,completed,T-809599431,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:43
C-809599430,purchase,completed,T-809599430,0.08,8.430000305175781,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:43
C-809599426,purchase,completed,T-809599426,0.09,8.979999542236328,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:43
C-809599429,purchase,completed,T-809599429,0.03,5.090000152587891,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:43
C-809599438,purchase,completed,T-809599438,0.12,11.5600004196167,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:43
C-809599439,purchase,completed,T-809599439,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:43
C-809599437,purchase,completed,T-809599437,0.08,8.09000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:43
C-809599440,purchase,completed,T-809599440,0.06,6.139999866485596,USD,UPS_PTP_GND,UPS,November 24 2025 18:37:44
C-809599445,purchase,completed,T-809599445,0.06,6.139999866485596,USD,UPS_PTP_GND,UPS,November 24 2025 18:37:44
C-809599458,purchase,completed,T-809599458,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:44
C-809599451,purchase,completed,T-809599451,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:44
C-809599463,purchase,completed,T-809599463,0.03,6.590000152587891,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:44
C-809599454,purchase,completed,T-809599454,0.03,5.070000171661377,USD,USPS_PTP_GAL,USPS,November 24 2025 18:37:44
C-809599466,purchase,completed,T-809599466,0.06,6.360000133514404,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:45
C-809599469,purchase,completed,T-809599469,0.06,6.159999847412109,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:45
C-809599471,purchase,completed,T-809599471,0.12,11.5600004196167,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:37:45
C-809599383,purchase,completed,T-809599383,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:38:41
C-809599365,purchase,completed,T-809599365,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:38:41
C-809599310,purchase,completed,T-809599310,0.03,6.389999866485596,USD,USPS_PTP_GAL,USPS,November 24 2025 18:38:41
C-809599325,purchase,completed,T-809599325,0.03,6.050000190734863,USD,USPS_PTP_GAL,USPS,November 24 2025 18:38:41
C-809599324,purchase,completed,T-809599324,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:38:41
C-809599413,purchase,completed,T-809599413,0.03,5.239999771118164,USD,USPS_PTP_GAL,USPS,November 24 2025 18:38:42
C-809599423,purchase,completed,T-809599423,0.1,10.35999965667725,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:38:45
C-809617440,purchase,completed,T-809617440,0.03,5.150000095367432,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:25
C-809617437,purchase,completed,T-809617437,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:25
C-809617459,purchase,completed,T-809617459,0.04,7.489999771118164,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:46:25
C-809617455,purchase,completed,T-809617455,0.02,4.880000114440918,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:25
C-809617473,purchase,completed,T-809617473,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:46:26
C-809617481,purchase,completed,T-809617481,0.06,6.159999847412109,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:26
C-809617504,purchase,completed,T-809617504,0.07,6.570000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:26
C-809617510,purchase,completed,T-809617510,0.06,5.690000057220459,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:26
C-809617498,purchase,completed,T-809617498,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:26
C-809617530,purchase,completed,T-809617530,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:27
C-809617544,purchase,completed,T-809617544,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:28
C-809617543,purchase,completed,T-809617543,0.03,5.550000190734863,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:28
C-809617552,purchase,completed,T-809617552,0.03,5.159999847412109,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:28
